url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,279,163
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,15,2
/elixir-tools/elixir-tools.nvim/issues,13,8
/elixir-tools/elixir-tools.nvim/blob/main/README.md,13,5
/elixir-tools/elixir-tools.nvim/blob/0de83ff15ab76608ed4020676193bdf5a9d8b9b7/lua/elixir/init.lua,8,1
/elixir-tools/elixir-tools.nvim/tree/main/bin,7,2
/elixir-tools/elixir-tools.nvim/commits/main,6,3
/elixir-tools/elixir-tools.nvim/blob/main/flake.nix,6,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,6,2
/elixir-tools/elixir-tools.nvim/tree/main/tests,6,1
