url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,219,147
/elixir-tools/elixir-tools.nvim/issues,16,9
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,9,7
/elixir-tools/elixir-tools.nvim/issues/123,5,3
/elixir-tools/elixir-tools.nvim/tree/main/queries/elixir,4,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,3,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,2,2
/elixir-tools/elixir-tools.nvim/blob/main/README.md,2,2
/elixir-tools/elixir-tools.nvim/issues/185,2,2
/elixir-tools/elixir-tools.nvim/releases/tag/v0.17.0,2,2
