referrer,views_total,views_unique
Google,85,57
elixir-tools.dev,23,15
mitchellhanberg.com,13,5
DuckDuckGo,11,9
elixirforum.com,11,6
search.brave.com,9,5
github.com,7,5
medium.com,7,3
hexdocs.pm,4,1
search.nixos.org,3,3
