referrer,views_total,views_unique
Google,59,42
expert-lsp.org,11,3
elixir-tools.dev,7,7
DuckDuckGo,6,5
github.com,2,2
search.brave.com,2,2
medium.com,1,1
mitchellhanberg.com,1,1
