time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-02 00:00:00+00:00,80,30,16,10
2025-05-03 00:00:00+00:00,65,24,13,8
2025-05-04 00:00:00+00:00,58,20,11,7
2025-05-05 00:00:00+00:00,63,25,13,10
2025-05-06 00:00:00+00:00,56,22,16,10
2025-05-07 00:00:00+00:00,111,34,10,6
2025-05-08 00:00:00+00:00,137,34,22,14
2025-05-09 00:00:00+00:00,108,32,27,14
2025-05-10 00:00:00+00:00,76,29,12,10
2025-05-11 00:00:00+00:00,96,30,36,13
2025-05-12 00:00:00+00:00,112,36,18,13
2025-05-13 00:00:00+00:00,67,22,45,17
2025-05-14 00:00:00+00:00,73,24,28,16
2025-05-15 00:00:00+00:00,58,21,27,13
