referrer,views_total,views_unique
Google,77,42
elixir-tools.dev,35,18
DuckDuckGo,19,11
search.brave.com,10,7
elixirforum.com,10,5
github.com,7,5
t.co,4,1
medium.com,2,2
mitchellhanberg.com,2,2
Bing,1,1
