url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,377,201
/elixir-tools/elixir-tools.nvim/issues,45,25
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,12,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,11,5
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,7,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,7,2
/elixir-tools/elixir-tools.nvim/pulls,6,6
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,6,2
/elixir-tools/elixir-tools.nvim/issues/164,5,5
/elixir-tools/elixir-tools.nvim/actions/runs/3069401813,5,2
