url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,314,187
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,38,10
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,18,3
/elixir-tools/elixir-tools.nvim/issues,17,6
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,14,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,9,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,8,4
/elixir-tools/elixir-tools.nvim/tree/main/ftplugin,6,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/mix/init.lua,6,1
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/mix,6,1
