url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,397,219
/elixir-tools/elixir-tools.nvim/issues,37,24
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,24,7
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,9,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,9,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,9,3
/elixir-tools/elixir-tools.nvim/commits/main,9,2
/elixir-tools/elixir-tools.nvim/tree/main/ftplugin,8,3
/elixir-tools/elixir-tools.nvim/edit/main/README.md,8,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,7,3
